,age,sex,years_study,color_race,salary,civil_status,region
10066,57,woman,5.0,brown,12422.391189513477,married,north
10067,26,man,10.0,brown,6666.0,not_married,north
10068,24,man,11.0,brown,4696.5,not_married,north
10069,42,man,5.0,white,145560.0,married,north
10070,34,woman,11.0,white,4662.0,married,north
10071,46,man,13.0,white,71515.078125,married,north
10072,49,woman,11.0,brown,28757.87890625,married,north
10073,37,woman,11.0,brown,5940.0,not_married,north
10074,38,man,11.0,brown,57248.40234375,married,north
10075,28,woman,11.0,white,12422.391189513477,married,north
10076,34,man,13.0,black,14876.3994140625,married,north
10077,33,woman,15.0,brown,33382.796875,married,north
10078,32,woman,11.0,white,7265.39990234375,not_married,north
10079,30,woman,15.0,brown,7808.759765625,not_married,north
10080,29,woman,15.0,brown,6966.39990234375,not_married,north
10081,38,man,5.0,brown,189000.0,married,north
10082,39,woman,11.0,brown,170100.0,married,north
10083,52,woman,11.0,brown,4321.199951171875,not_married,north
10084,32,man,11.0,white,19968.0,not_married,north
10085,35,woman,5.0,white,2520.0,not_married,north
10086,24,man,5.0,brown,2616.0,not_married,north
10087,23,man,6.0,brown,5040.0,married,north
10088,23,woman,12.0,brown,1470.0,married,north
10089,35,woman,5.0,brown,3090.0,not_married,north
10090,32,man,5.0,white,2520.0,not_married,north
10091,23,woman,7.0,white,12422.391189513477,not_married,north
10092,21,woman,5.0,brown,12422.391189513477,not_married,north
10093,58,man,5.0,white,3090.0,married,north
10094,51,woman,5.0,brown,12422.391189513477,married,north
10095,24,man,5.0,brown,2472.0,not_married,north
10096,36,man,5.0,brown,6180.0,married,north
10097,25,woman,5.0,white,2472.0,married,north
10098,55,man,5.0,brown,2472.0,married,north
10099,34,woman,5.0,brown,1236.0,married,north
10100,38,man,5.0,brown,8034.0,married,north
10101,41,woman,8.0,brown,2472.0,married,north
10102,48,man,5.0,brown,4992.0,married,north
10103,43,woman,5.0,black,1248.0,married,north
10104,56,man,5.0,brown,3120.0,married,north
10105,49,woman,5.0,brown,12422.391189513477,married,north
10106,29,man,5.0,brown,1890.0,married,north
10107,20,woman,5.0,brown,12422.391189513477,married,north
10108,33,man,5.0,brown,3132.0,married,north
10109,28,woman,5.0,white,0.0,married,north
10110,32,man,5.0,brown,2496.0,married,north
10111,28,woman,5.0,brown,12422.391189513477,married,north
10112,48,man,5.0,brown,6348.0,married,north
10113,47,woman,8.0,white,6274.80029296875,married,north
10114,33,man,14.0,black,22176.0,married,north
10115,30,woman,14.0,black,25200.0,married,north
10116,54,man,11.0,brown,22896.0,married,north
10117,52,woman,15.0,white,29811.6015625,married,north
10118,56,man,11.0,brown,38160.0,married,north
10119,54,woman,11.0,brown,54180.0,married,north
10120,41,man,15.0,brown,34650.0,married,north
10121,35,woman,11.0,brown,5250.0,married,north
10122,40,man,11.0,white,57388.203125,married,north
10123,38,woman,15.0,white,32088.0,married,north
10124,28,man,11.0,white,4408.5,married,north
10125,23,woman,11.0,brown,12422.391189513477,married,north
10126,42,man,14.0,white,90000.0,married,north
10127,40,woman,14.0,white,12422.391189513477,married,north
10128,44,man,14.0,brown,42840.0,married,north
10129,24,woman,11.0,brown,12422.391189513477,married,north
10130,26,man,11.0,white,12422.391189513477,not_married,north
10131,26,woman,11.0,brown,12422.391189513477,not_married,north
10132,32,man,15.0,white,65340.0,not_married,north
10133,46,man,15.0,brown,36240.0,married,north
10134,45,woman,11.0,brown,6732.0,married,north
10135,38,man,11.0,brown,47520.0,married,north
10136,39,woman,11.0,brown,12422.391189513477,married,north
10137,32,man,11.0,white,14400.0,not_married,north
10138,32,man,5.0,brown,27600.0,not_married,north
10139,39,man,11.0,white,12422.391189513477,married,north
10140,35,woman,11.0,white,12422.391189513477,married,north
10141,29,woman,13.0,brown,10908.0,not_married,north
10142,47,woman,5.0,brown,6360.0,married,north
10143,33,man,5.0,black,7632.0,married,north
10144,52,man,5.0,brown,3816.0,not_married,north
10145,31,man,5.0,white,5088.0,not_married,north
10146,40,woman,5.0,white,0.0,not_married,north
10147,53,man,5.0,brown,6996.0,married,north
10148,49,woman,5.0,brown,0.0,married,north
10149,22,man,5.0,white,0.0,not_married,north
10150,59,man,5.0,brown,3816.0,married,north
10151,53,woman,5.0,brown,0.0,married,north
10152,22,woman,10.0,brown,0.0,not_married,north
10153,22,man,5.0,white,0.0,not_married,north
10154,50,woman,11.0,brown,15304.19921875,not_married,north
10155,25,man,10.0,brown,0.0,not_married,north
10156,22,man,8.0,brown,0.0,not_married,north
10157,37,man,5.0,brown,3816.0,not_married,north
10158,46,man,5.0,brown,3816.0,not_married,north
10159,37,woman,5.0,brown,0.0,not_married,north
10160,20,man,6.0,brown,1272.0,not_married,north
10161,56,woman,5.0,brown,2520.0,not_married,north
10162,29,man,5.0,brown,2455.200012207031,married,north
10163,29,woman,5.0,brown,0.0,married,north
10164,54,man,5.0,brown,3416.400009155273,married,north
10165,50,woman,5.0,brown,630.0,married,north
10166,20,woman,8.0,brown,0.0,not_married,north
10167,55,man,5.0,brown,3994.2001953125,married,north
10168,54,woman,5.0,brown,0.0,married,north
10169,28,man,5.0,brown,0.0,not_married,north
10170,23,man,10.0,brown,0.0,not_married,north
10171,36,man,5.0,black,5040.0,not_married,north
10172,37,man,5.0,brown,5040.0,married,north
10173,32,woman,5.0,brown,12422.391189513477,married,north
10174,52,man,5.0,white,3924.0,not_married,north
10175,47,man,5.0,brown,7560.0,married,north
10176,47,woman,11.0,black,0.0,married,north
10177,28,man,5.0,brown,3024.0,married,north
10178,22,woman,9.0,brown,0.0,married,north
10179,47,man,5.0,brown,13860.0,married,north
10180,41,woman,5.0,brown,0.0,married,north
10181,32,man,11.0,brown,2544.0,married,north
10182,24,woman,11.0,brown,5796.0,married,north
10183,29,man,11.0,brown,5088.0,not_married,north
10184,22,woman,8.0,brown,12422.391189513477,not_married,north
10185,50,man,5.0,brown,7632.0,married,north
10186,42,woman,7.0,brown,5088.0,married,north
10187,20,man,9.0,brown,0.0,not_married,north
10188,38,man,6.0,brown,5724.0,married,north
10189,42,woman,11.0,brown,12055.44921875,married,north
10190,28,woman,8.0,brown,12422.391189513477,married,north
10191,25,man,5.0,brown,1908.0,married,north
10192,33,man,6.0,brown,6360.0,not_married,north
10193,53,man,5.0,brown,5088.0,married,north
10194,37,woman,7.0,white,5088.0,married,north
10195,28,man,11.0,brown,6360.0,married,north
10196,22,woman,10.0,brown,12422.391189513477,married,north
10197,35,man,5.0,brown,12422.391189513477,not_married,north
10198,28,man,10.0,white,1260.0,not_married,north
10199,29,woman,11.0,brown,12422.391189513477,not_married,north
10200,47,man,5.0,brown,1452.0,married,north
10201,41,woman,11.0,white,160.5,married,north
10202,23,man,10.0,brown,12422.391189513477,not_married,north
10203,22,man,7.0,brown,1962.0,not_married,north
10204,55,woman,11.0,brown,12422.391189513477,not_married,north
10205,36,woman,11.0,white,7661.400390625,not_married,north
10206,36,man,6.0,brown,10667.400390625,married,north
10207,35,woman,6.0,brown,12422.391189513477,married,north
10208,33,woman,5.0,white,6300.0,not_married,north
10209,42,man,6.0,brown,3780.0,married,north
10210,39,woman,5.0,brown,0.0,married,north
10211,21,man,9.0,brown,0.0,not_married,north
10212,21,man,8.0,brown,0.0,not_married,north
10213,54,man,12.0,brown,6670.80029296875,not_married,north
10214,31,man,10.0,brown,12422.391189513477,not_married,north
10215,27,man,9.0,brown,2520.0,married,north
10216,30,woman,11.0,white,12422.391189513477,married,north
10217,46,man,5.0,brown,3052.7998046875,married,north
10218,32,woman,8.0,brown,0.0,married,north
10219,44,man,5.0,brown,3816.0,married,north
10220,38,woman,5.0,brown,0.0,married,north
10221,26,man,5.0,brown,2544.0,married,north
10222,22,woman,5.0,brown,0.0,married,north
10223,24,man,5.0,brown,1350.6000366210938,not_married,north
10224,37,man,5.0,brown,2544.0,married,north
10225,30,woman,5.0,brown,0.0,married,north
10226,46,man,5.0,brown,508.8000183105469,not_married,north
10227,54,man,11.0,brown,16159.80078125,not_married,north
10228,29,man,5.0,brown,1017.6000366210938,not_married,north
10229,27,man,5.0,brown,3780.0,not_married,north
10230,56,man,5.0,brown,1890.0,not_married,north
10231,54,man,8.0,brown,1260.0,married,north
10232,50,woman,5.0,brown,0.0,married,north
10233,22,man,9.0,brown,732.47998046875,not_married,north
10234,20,woman,8.0,brown,0.0,not_married,north
10235,26,man,5.0,brown,5040.0,married,north
10236,23,woman,5.0,brown,0.0,married,north
10237,26,man,5.0,brown,1008.0,not_married,north
10238,54,man,5.0,brown,6294.0,not_married,north
10239,51,man,5.0,brown,1890.0,not_married,north
10240,20,woman,7.0,brown,0.0,not_married,north
10241,44,man,11.0,brown,5292.2998046875,married,north
10242,39,woman,5.0,brown,12422.391189513477,married,north
10243,20,man,5.0,brown,0.0,not_married,north
10244,23,man,5.0,brown,2520.0,married,north
10245,22,woman,8.0,brown,0.0,married,north
10246,59,man,5.0,white,7632.0,married,north
10247,43,woman,5.0,white,1272.0,married,north
10248,22,woman,11.0,brown,702.0,not_married,north
10249,20,man,5.0,white,318.0,not_married,north
10250,50,man,5.0,brown,3816.0,married,north
10251,48,woman,5.0,brown,1272.0,married,north
10252,47,man,5.0,black,6360.0,married,north
10253,43,woman,5.0,brown,890.3999633789062,married,north
10254,24,woman,9.0,black,1769.39990234375,not_married,north
10255,32,man,7.0,black,11193.599853515625,not_married,north
10256,21,man,9.0,brown,4836.800109863281,not_married,north
10257,22,man,5.0,black,1350.6000366210938,married,north
10258,24,woman,5.0,black,0.0,married,north
10259,48,man,5.0,brown,3943.200073242188,married,north
10260,31,woman,5.0,brown,0.0,married,north
10261,59,woman,5.0,brown,0.0,not_married,north
10262,45,man,5.0,white,5833.7998046875,not_married,north
10263,33,man,5.0,black,3780.0,married,north
10264,24,woman,5.0,white,579.5999755859375,married,north
10265,38,woman,5.0,brown,0.0,not_married,north
10266,41,man,5.0,black,3150.0,not_married,north
10267,29,man,5.0,black,3213.0,not_married,north
10268,55,woman,5.0,black,0.0,not_married,north
10269,54,man,5.0,black,6829.2001953125,not_married,north
10270,39,woman,7.0,brown,0.0,married,north
10271,35,man,7.0,white,18900.0,married,north
10274,26,man,5.0,brown,2986.2001953125,married,north
10275,21,woman,5.0,brown,378.0,married,north
10276,29,man,5.0,black,5859.0,married,north
10277,36,woman,5.0,brown,379.5,married,north
10278,51,man,5.0,black,138.0,married,north
10279,49,woman,5.0,brown,0.0,married,north
10280,31,man,8.0,brown,2331.0,not_married,north
10281,23,man,5.0,brown,2331.0,not_married,north
10282,58,man,5.0,brown,1562.3999633789062,married,north
10283,54,woman,5.0,brown,3352.75,married,north
10284,28,man,5.0,brown,4452.0,married,north
10285,30,woman,5.0,brown,0.0,married,north
10286,53,man,5.0,brown,5724.0,married,north
10287,54,woman,5.0,brown,12422.391189513477,married,north
10288,36,man,5.0,brown,3561.599853515625,married,north
10289,30,woman,5.0,brown,159.0,married,north
10290,31,man,5.0,brown,4452.0,married,north
10291,34,woman,5.0,brown,0.0,married,north
10292,45,man,10.0,brown,5088.0,married,north
10293,41,woman,5.0,brown,508.8000183105469,married,north
10294,44,man,10.0,brown,5341.400146484375,married,north
10295,33,woman,5.0,brown,12422.391189513477,married,north
10296,56,man,5.0,brown,924.0,not_married,north
10297,33,man,5.0,brown,6105.599609375,not_married,north
10298,53,man,5.0,brown,12422.391189513477,not_married,north
10299,58,man,5.0,black,5040.0,married,north
10300,52,woman,5.0,brown,0.0,married,north
10301,23,man,8.0,brown,630.0,not_married,north
10302,21,man,5.0,black,0.0,not_married,north
10303,28,woman,5.0,brown,0.0,not_married,north
10304,44,man,5.0,brown,4185.599609375,not_married,north
10305,37,man,5.0,brown,6420.0,married,north
10306,30,woman,8.0,brown,0.0,married,north
10307,27,man,5.0,brown,3924.0,not_married,north
10308,53,woman,5.0,brown,0.0,not_married,north
10309,34,man,5.0,brown,5040.0,married,north
10310,33,woman,5.0,brown,0.0,married,north
10311,27,man,5.0,white,4185.599609375,married,north
10312,34,woman,6.0,brown,577.7000122070312,married,north
10313,60,woman,5.0,brown,12422.391189513477,not_married,north
10314,20,woman,6.0,brown,12422.391189513477,not_married,north
10315,35,man,5.0,brown,3568.6199951171875,not_married,north
10316,33,man,11.0,brown,7632.0,married,north
10317,21,woman,5.0,brown,12422.391189513477,married,north
10318,38,man,5.0,brown,4452.0,married,north
10319,39,woman,11.0,brown,1017.6000366210938,married,north
10320,58,man,5.0,brown,12422.391189513477,married,north
10321,47,woman,11.0,brown,12422.391189513477,married,north
10322,30,man,5.0,white,5016.0,not_married,north
10323,28,man,5.0,white,12360.0,not_married,north
10324,25,man,5.0,brown,2622.0,not_married,north
10325,24,man,10.0,brown,4836.800109863281,married,north
10326,28,woman,10.0,white,12422.391189513477,married,north
10327,34,man,5.0,brown,3960.0,married,north
10328,25,woman,5.0,brown,1568.0,married,north
10329,38,man,5.0,brown,12422.391189513477,married,north
10330,40,woman,5.0,white,169.60000610351562,married,north
10331,35,man,6.0,black,5428.2001953125,married,north
10332,45,woman,5.0,brown,4452.0,married,north
10333,50,man,5.0,brown,2544.0,not_married,north
10334,31,man,5.0,brown,3498.0,married,north
10335,27,woman,5.0,brown,12422.391189513477,married,north
10336,40,woman,5.0,brown,15696.0,not_married,north
10337,32,man,5.0,brown,19620.0,not_married,north
10338,38,man,10.0,brown,888.0,not_married,north
10339,29,woman,13.0,brown,16272.0,not_married,north
10340,42,woman,5.0,brown,6420.0,not_married,north
10341,41,man,5.0,white,8434.3203125,married,north
10342,39,woman,11.0,brown,5627.400390625,married,north
10343,32,man,8.0,brown,5942.0,married,north
10344,26,woman,5.0,brown,12422.391189513477,married,north
10345,24,woman,5.0,brown,945.0,not_married,north
10346,27,man,5.0,brown,12422.391189513477,not_married,north
10347,26,woman,8.0,brown,12422.391189513477,not_married,north
10348,53,man,5.0,brown,6930.0,married,north
10349,46,woman,5.0,brown,12422.391189513477,married,north
10350,49,woman,5.0,brown,6300.0,not_married,north
10351,40,man,5.0,brown,10080.0,married,north
10352,41,woman,5.0,brown,12422.391189513477,married,north
10353,54,man,5.0,brown,5932.7998046875,not_married,north
10354,23,man,6.0,brown,588.0,married,north
10355,24,woman,6.0,brown,206.0,married,north
10356,50,man,5.0,brown,9072.0,married,north
10357,38,woman,5.0,brown,2496.0,married,north
10358,55,man,5.0,brown,4944.0,married,north
10359,55,woman,5.0,brown,0.0,married,north
10360,29,man,5.0,brown,4326.0,not_married,north
10361,34,man,5.0,brown,5826.599609375,married,north
10362,36,woman,5.0,brown,12422.391189513477,married,north
10363,35,man,5.0,brown,2520.0,not_married,north
10364,37,man,5.0,brown,7488.0,married,north
10365,36,woman,5.0,brown,12422.391189513477,married,north
10366,33,man,5.0,brown,7488.0,married,north
10367,30,woman,5.0,brown,12422.391189513477,married,north
10368,45,woman,5.0,brown,840.0,not_married,north
10369,48,man,5.0,brown,9408.0,married,north
10370,42,woman,5.0,brown,12422.391189513477,married,north
10371,20,man,5.0,white,2016.0,not_married,north
10372,24,man,6.0,brown,12422.391189513477,not_married,north
10373,28,man,5.0,brown,3494.400146484375,married,north
10374,25,woman,5.0,white,12422.391189513477,married,north
10375,45,man,5.0,brown,2820.0,married,north
10376,33,woman,5.0,brown,103.0,married,north
10377,49,woman,5.0,brown,0.0,not_married,north
10378,47,woman,5.0,brown,12422.391189513477,not_married,north
10379,32,man,5.0,brown,5990.400390625,married,north
10380,30,woman,5.0,brown,12422.391189513477,married,north
10381,34,man,5.0,brown,9316.0,married,north
10382,27,woman,7.0,brown,12422.391189513477,married,north
10383,24,man,5.0,black,2520.0,not_married,north
10384,60,man,5.0,black,1890.0,married,north
10385,49,woman,5.0,brown,12422.391189513477,married,north
10386,23,man,5.0,black,2520.0,not_married,north
10387,30,man,5.0,black,1890.0,married,north
10388,41,woman,5.0,black,12422.391189513477,married,north
10389,54,man,5.0,brown,1890.0,married,north
10390,49,woman,5.0,brown,12422.391189513477,married,north
10391,29,man,5.0,white,1890.0,not_married,north
10392,25,man,5.0,black,756.0,not_married,north
10393,23,woman,5.0,brown,12422.391189513477,not_married,north
10394,36,man,7.0,brown,2472.0,married,north
10395,29,woman,5.0,brown,12422.391189513477,married,north
10396,28,man,5.0,brown,3708.0,not_married,north
10397,45,man,5.0,white,2472.0,married,north
10398,35,woman,6.0,white,12422.391189513477,married,north
10399,35,man,5.0,black,988.800048828125,married,north
10400,33,woman,5.0,brown,12422.391189513477,married,north
10401,24,man,5.0,black,3780.0,not_married,north
10402,37,man,5.0,brown,2224.7998046875,married,north
10403,27,woman,5.0,brown,12422.391189513477,married,north
10404,22,man,5.0,brown,12422.391189513477,not_married,north
10405,43,man,5.0,brown,1075.320068359375,married,north
10406,35,woman,5.0,brown,12422.391189513477,married,north
